renda_mensal,score_credito,tempo_emprego,inadimplente_passado,num_produtos,tipo_cliente,valor_aprovado
5621.815131196009,755.9936384046622,18.425288394094434,0,3,PF,35066.54339764254
7950.712433899103,711.7005949576698,2.6476083621871953,0,1,PF,25706.46741198122
6715.3192464040385,718.3569323200478,2.941348899641984,0,5,PF,44060.19347452871
4680.122940073145,513.4044288799466,4.296540020920419,0,3,PF,25128.363323373273
4961.967584194623,771.19439853864,20.47395383305034,0,4,PF,25218.2348731659
2994.9412707243823,676.1250531233856,1.3827300555338742,0,3,PF,8891.04529291072
4962.97372801522,613.0722860753797,5.71724463254645,0,2,PF,1000.0
4422.682722159723,664.3388467342251,6.293635731467112,0,3,PF,43966.26601566151
5645.437120676179,472.376476710168,4.673857480194014,0,1,PF,13590.770959315247
3345.538112895354,690.8652811480671,0.46374817200398677,0,3,PF,30514.5683116466
6038.693028482345,547.0628491817929,5.64853801523644,0,1,PF,14479.633247232938
8065.477826005155,514.7329714156465,0.3312049731437815,0,1,PJ,36964.93979345732
4782.479703086285,497.7640813782109,4.533467781591341,0,3,PF,27165.209518849973
5803.423444197882,761.2688374989925,6.72732043582701,1,1,PF,8348.153407665159
6380.287983422225,587.0736606307212,1.1847539870973123,0,1,PF,32909.87743014953
4197.559056228328,803.37277099165,9.21385372880897,0,1,PF,22126.918530955583
5448.1849636208335,596.4198536947703,0.15412010996799702,0,4,PJ,40026.6675217709
5025.18480156359,479.26420424070534,9.283501993670866,0,3,PF,38875.86846622013
5195.3521970976635,538.347556005134,3.0839783909849694,0,4,PF,31754.29407047408
3453.980432289067,773.5811620006939,1.2268687309126556,0,7,PJ,35171.83247011612
5049.020348517885,634.4101822063333,0.7180710980969138,0,3,PF,42794.52073416261
5995.9965824908995,595.17127035094,15.320823037540091,0,1,PF,26545.424487551812
7902.287215590083,666.0018225852788,0.3772051576196155,0,3,PF,29468.912274536488
6918.541652170414,700.1782736167545,1.1100548392448715,0,3,PF,25749.43482517481
9306.364915023114,761.7398815902461,2.137191404536912,0,2,PJ,29212.587560191492
3465.3048742239007,794.8499229892926,4.841011204494486,0,7,PF,14078.898286918127
6744.641273441356,614.0231354210914,3.9351039017353178,0,2,PJ,30526.72404002121
5366.684011476704,517.3952313917962,0.671335415390899,0,4,PJ,23585.84679863328
9379.605866435344,608.6534838876723,1.71053630411802,0,3,PF,28160.62752581416
3383.4034292896968,676.0280506582886,1.36397893255261,0,2,PF,28324.389826117047
3320.556315638448,553.6241073789389,1.2010852277966628,0,1,PF,13589.70941291943
3801.214709111956,554.2849085104957,2.6478708940377493,0,7,PF,27157.882882831796
1000.0,684.3787881549886,6.08751044529768,1,5,PF,10352.802850420143
3948.489956638478,645.1347648429548,1.226006039278473,1,5,PF,44147.083961557524
3481.734676892604,653.2796995411586,2.283888432115991,0,1,PF,34364.886004531945
5300.787572952415,574.1504665299931,2.479007161768635,0,4,PJ,32242.180653875974
5683.511951554319,626.9599285794233,18.744533776833784,0,4,PF,33514.63629892443
8752.341678431772,557.5766855731696,15.468529241937958,0,2,PF,19057.53298072389
6900.847676372101,739.0198411124787,8.050630314578598,0,1,PJ,35681.39097022599
3846.1926886751935,753.5249334723752,1.383110110064952,0,4,PF,17645.763771763788
3203.1706573032843,465.38121377619063,0.3523125083853791,1,5,PF,22767.77252312949
5983.838343013012,557.048913980759,1.9056003726596442,0,5,PF,17261.85389643182
2359.533585958716,500.3470744909921,1.5516466455118114,0,2,PF,33156.265274535006
8662.917531708707,584.9976065593102,3.5253478547030976,0,6,PF,32342.58744983647
7358.880241442574,641.6562030209639,7.5192650862815515,1,3,PF,15796.070212274602
4061.6486957905904,505.035478030147,9.771025143988215,0,4,PF,24377.930528735324
1573.730941818245,557.8140186874687,9.317268389840109,0,4,PJ,37482.23898895157
7707.744748330826,549.6042627918501,2.2289014774395017,0,2,PF,31794.2746560617
4770.920309494764,670.7267329398944,5.811505350055038,1,10,PF,28326.5655969781
7475.632623946924,656.934433703625,1.8758983655938077,0,4,PF,37929.67377181415
1811.1446824112659,577.8262446662746,0.31419605949613155,1,3,PF,20192.122120083317
3801.2499540924546,667.6820872139398,6.046020076459111,0,1,PF,29326.564208752217
5010.487399436366,595.3319915412735,0.049380808496267525,0,2,PJ,28938.819817496344
5093.961187529484,622.8344889673947,2.631241279700745,0,2,PF,20064.254389326856
4099.869057041513,817.3452090298537,1.9977576588575598,0,1,PF,19840.596320163433
6245.699864694998,784.0461051790348,5.910690276707358,0,4,PF,24551.942627131546
2864.759141234811,520.0418763072403,7.267418715654293,1,4,PF,17427.301264882564
4715.241029957413,732.9732417879175,1.812707995578756,0,2,PF,23030.4445732492
5240.5912634237975,731.1396554491592,8.346656579470675,0,3,PF,43494.27081756446
6028.877668117498,535.1736711247381,1.7401107273569383,0,6,PF,22326.867265739522
6423.22975617778,731.8777643754861,2.955899316347989,0,2,PF,16526.613969338912
2750.7158163242616,803.7931918412553,6.491756753103576,0,2,PF,28234.074513458247
1931.7716585287553,537.7455193755586,5.903238627443741,0,4,PF,20228.455760124216
7555.353643797018,558.2497178985736,21.85779696431995,0,5,PF,28436.4986948036
5664.628023959183,751.7661466843502,1.2755002219923774,0,2,PJ,42588.25936498367
3503.026926886893,677.1495310825647,5.428251993587033,1,2,PF,13711.712447072046
8102.303951045045,705.1476275239523,4.7039662624491525,0,4,PF,46818.31187707823
5231.349268585717,684.0589216400497,12.331314909719753,1,3,PF,13150.630552307468
7358.594368127653,689.0695920928144,0.8501597712233924,0,4,PF,23154.922414383098
5135.036962820218,517.3527871688917,6.967565036572387,0,3,PF,25484.74761240119
9121.495849763975,754.7317706621449,4.199758405261743,0,2,PF,45273.14198662259
8510.68168488641,766.9589992427774,1.6056143051850946,0,5,PF,25840.376273312315
4502.071703041853,627.0609255931972,3.216406206193864,1,1,PF,19842.40982525435
6943.141901908711,645.6523050186138,2.0306511242698644,0,4,PJ,26519.779233184163
6290.751899170295,496.8892497444278,4.329335735985363,0,3,PF,34392.331980822055
7737.263115064698,701.4254756017835,10.991152902598856,1,1,PF,18270.323632442047
3070.1530788397913,707.2057441714144,4.211775299029261,0,4,PF,28870.987395885495
6372.102919996879,643.7808983000689,4.994591635636997,0,4,PJ,44739.330740984544
7116.848973699176,762.4353359870503,3.6568195993113637,0,3,PF,10958.386092348894
1482.5210271537712,616.592276902006,0.26260448236362705,1,1,PF,11920.265097838268
2633.48297466845,706.46059258936,1.3254204188196106,0,3,PJ,24992.415102083796
1000.0,548.0335661307885,3.386386179016569,0,5,PF,23223.184746612736
4461.186331110885,647.6447849125761,1.8570236523790749,0,1,PF,12063.556847817244
6435.084511591925,632.5645742097164,1.003019919199958,1,5,PF,17021.026980104558
8004.714104192057,672.5307922040942,3.5072360728879115,0,2,PJ,50704.94313989213
5148.189560839551,613.0473071166641,1.9490154525250118,0,2,PJ,43893.18764925892
8257.231091142585,636.8527404328332,1.49275559000476,0,2,PJ,28257.949849823453
2239.797083570217,732.6047171441506,3.1179695600673627,1,3,PF,33126.48076677698
1593.2351212896906,606.3235762761783,0.7152210997701215,1,5,PJ,1000.0
4888.904602206762,489.3422899261321,13.13781947976804,1,5,PF,24496.175191229988
5768.130897878615,824.9583904205421,10.11349532637616,0,2,PF,15486.199574058275
4934.610503811814,788.1454078690487,6.148514781271537,0,3,PF,30035.028365591126
1000.0,520.7737304894381,0.5614435658230681,0,1,PF,10501.560035222377
4821.759920974423,718.9707805245195,7.477807030455019,1,4,PF,11655.32028454333
2391.0609989902937,599.7025229448657,8.250188411079545,0,2,PF,12262.838574853668
6339.345097660077,676.348721533106,7.300019214177723,0,8,PJ,35129.224240637835
5733.196492193696,679.4224129013494,0.6049991349774558,0,5,PF,27725.794012357124
3120.2404273452894,626.5592199683678,5.162830169926545,0,4,PF,31996.610633639986
3972.266165326613,571.6234334413604,8.988630040848028,0,3,PJ,52919.91729460485
2881.5729562220968,580.945894768374,4.306094565032964,0,3,PF,18411.541696308395
4874.641805453656,558.3808084518757,5.198049029908355,0,1,PF,24622.138929530967
6910.284641002477,566.8177791769556,3.065800643803283,0,1,PF,36486.58318385653
3028.5479073289125,643.2821709950645,3.761379882178202,0,3,PF,16347.072207173016
6008.093031035689,578.4240010889248,0.17490821702259818,0,4,PF,17470.91301049317
3939.484763255118,718.205206571262,5.093874468440543,0,2,PF,42056.361542205064
3414.2543354753116,798.7246155335927,0.42477952491711835,0,2,PJ,29264.03787471977
4785.9392800908845,591.9946758629957,2.8547768942998752,0,4,PF,26286.017897646667
2929.515355161252,673.9404500535377,1.731184464073511,0,2,PF,3322.793930688338
3892.701389305636,699.9685110302934,3.941994262708275,0,3,PF,17724.562679462233
2604.244214822303,697.2002270919274,0.7159830999231378,0,2,PF,37594.324974035444
8929.450265832778,657.5955267916088,5.882491899623759,0,1,PF,34522.30883182316
5070.527103943457,724.2682418359723,7.924007895636168,0,4,PJ,37165.04003481519
3600.548984014829,698.2248952680657,0.8917738728987994,1,3,PF,30458.463675434316
5427.959821468444,526.2337577672702,0.5508217745971264,0,2,PF,5431.168713759722
4775.343900618341,736.9156064389273,0.7862844785492396,0,4,PJ,30775.362535908323
4558.060800933554,738.7290837266742,10.483042751819582,0,2,PF,48221.432916917285
6228.333400086851,573.6713895821418,3.7558867605362027,0,3,PF,25212.460021300925
6515.01542009461,653.7937835447602,3.148618241527925,0,1,PF,24261.679781755844
3938.9977047789453,718.332899281107,0.5642301959700797,0,4,PF,35005.1006378724
3848.36351871064,629.0686180420638,5.242771881540705,0,4,PF,36053.2517993612
4449.896605696712,757.2978047766012,10.124751323483405,0,3,PF,13345.88161182255
1000.0,850.0,8.806710110388966,1,1,PF,18163.504956269488
1969.6178756028953,571.4013967365017,4.918228864824997,0,1,PF,34178.118091730415
7733.74853488905,511.8955396846225,0.3913145108669709,0,3,PJ,30276.346433572307
8289.935427002567,680.3818595604876,0.5961536932293031,0,2,PJ,34697.97452001127
4501.927920887243,722.1562505126144,0.2528308840597974,0,3,PF,23427.170359938915
6153.113926111533,626.913362615523,1.4885220872054834,1,2,PF,26376.7880272944
5622.500309087072,795.3260663321034,0.7289538325171298,0,6,PF,14688.70937523476
11157.761616910477,516.1394200276751,1.505850070756569,1,4,PF,1000.0
7239.1498228691535,719.2918623031611,2.431137075872818,0,3,PJ,40686.527938330764
4744.164817038467,589.4139179241107,14.3220101145545,0,4,PJ,49113.02611005532
3088.9191187991482,821.9377906207296,4.71286630451339,0,6,PJ,32894.00179612399
1787.107359484855,849.2515353168119,9.008254715260419,0,3,PF,16203.822047588284
5406.927271734447,573.3343412216652,6.195435812880584,0,1,PJ,31340.232052771433
3487.2985094313935,595.0442864091419,0.5967514249636929,0,1,PJ,44179.19437829058
2155.492580804652,735.9587886979803,6.657523651336662,0,7,PF,18465.722180948564
3706.854231514947,611.2869350210485,1.6086001089330653,0,5,PF,28754.964501677612
2836.90399277121,645.4588782067761,5.095880552100826,1,2,PF,3389.0338117317733
8374.28327014513,652.5388420542411,2.0848702151148872,0,6,PF,21680.332275565608
6763.279513898901,458.0326843802344,30.314294208507402,0,6,PJ,54905.496400993536
4984.0547173667655,648.6162253905762,1.5295797150306978,0,2,PF,38970.081166729025
7959.888277780052,581.0272225935826,1.6364855807506018,0,4,PF,38055.97296493598
5154.736615295236,600.6877177600228,13.344550501355334,0,2,PF,5450.598008584238
3277.4315973434727,794.3632003468814,0.12476580641232493,1,1,PF,10490.332263110235
8046.248154539315,524.3493105720744,5.964982786210586,1,5,PJ,38437.31432983328
6077.820087369318,731.3205186747978,6.460858808065867,0,7,PF,32433.704064937127
2925.507691347087,622.1037069668191,9.050999592309095,1,1,PF,1000.0
4619.322643832784,622.0239831504166,18.333498397554024,0,2,PF,13794.386136300049
3248.7634932304854,729.0371896051711,18.566254018687648,0,1,PF,16501.421678992006
2234.400538071328,684.005129456889,0.33752395453306855,0,4,PF,19157.202378262136
6852.3550950632825,707.0612997219531,8.625347273491059,0,5,PJ,22253.382674374017
8818.83328094026,746.8184660532861,5.196671340724831,0,2,PF,37390.30243172403
2202.8648523617176,616.8691616816677,5.211284556163474,0,1,PF,16639.25839930805
6125.938473381142,588.776326549225,0.6868361380083193,0,3,PF,14332.094037805815
3698.714861756346,541.4849473442202,5.251785144038891,0,2,PF,22368.7696826218
4025.749232470608,567.4589470021044,20.22279749457288,0,3,PJ,22353.35455997324
3815.2121515222616,850.0,12.141794385659173,1,3,PF,21267.113328380543
3272.018460640368,774.4679580736787,2.8913365377349844,0,5,PF,6304.189833882694
5097.043255889654,514.8925633791979,0.2038390074753596,0,4,PF,6540.3861536108125
3338.099767177924,517.754204325643,2.2493855857565976,0,2,PF,14126.279997215139
5540.913651559677,698.1866061718491,8.754728347802878,0,7,PF,24096.918118787726
4899.523781101726,704.7264797377967,6.044911679935314,0,3,PF,29237.739046925584
4522.103906267181,704.8883835317364,3.0748571244227705,0,3,PF,23661.487528738708
3184.872675916804,624.5044206446303,0.2833890093674992,0,1,PJ,48881.5084713559
3846.4573388633344,637.45457399971,2.783429290328935,0,6,PF,22257.813088263407
6510.782451651512,682.7879524159357,3.165201131484224,0,3,PF,1000.0
6001.834375248762,658.589300629333,13.194174074456997,0,1,PJ,16654.901169440425
3044.889510402898,428.06996272524646,5.123363810539972,0,6,PJ,20160.107432344244
5198.664610858452,627.0200369424806,1.8673104332512158,0,3,PF,57730.94706975995
6502.774246743578,564.8593565739686,3.725553649703846,1,6,PF,23725.72426952562
1661.1894377572567,667.5211418908513,0.3416902929515955,0,1,PF,26756.535886687365
6086.72038475987,850.0,17.980268270906397,1,5,PF,39568.174399403484
3674.7524821083066,686.7481665474304,2.231903518878148,0,4,PF,10268.754539393114
6141.197337186319,618.6470313827602,3.2491680700900254,1,4,PF,3926.8651076376445
3473.4816869149663,742.1801501977252,2.1947266463424024,0,4,PF,29553.551019616978
1390.2357986709621,698.2687887209213,5.736572032898788,0,1,PF,1000.0
1744.9151242336748,692.0094490451842,5.426982392290495,1,1,PF,22364.11769487346
5096.1698933227635,710.6850593215671,6.2819882640837035,0,9,PF,30697.530932198068
5519.445003442964,850.0,1.560852265176102,0,6,PF,35742.70637446681
3191.366749791183,536.9111564674084,1.896564010583294,0,4,PF,23531.30626475923
6277.184917554748,697.3632076811455,0.6690927755226515,0,2,PF,28676.403705147015
1676.9598754620802,557.3618870018462,5.328450673998246,1,3,PF,14137.990441283131
4867.840402705367,705.5512646342248,0.20305345577177628,0,4,PF,27411.373255024333
2577.967600475087,558.1313488513906,4.5525664613706,0,4,PF,20898.302466779143
3696.3277843956816,608.2633186394916,10.18942106622196,0,2,PF,8813.081939182088
5094.797342632828,620.4910085762094,11.074343286358616,0,1,PF,20462.873747221744
3279.1732694320954,747.5816719344709,2.9804450139727146,0,4,PF,44779.40431276386
4230.888911540349,741.8454443942414,3.0744875189969,0,1,PF,24851.428073885225
7012.585618428881,525.4282623553615,0.4004632858983886,0,4,PF,38013.61551366319
3846.2162609537027,655.4934110999849,5.554917873811834,0,5,PF,15089.414578407272
6671.384224130284,579.0420145250828,8.609099000916675,1,2,PF,11988.008589189121
2740.5862906847638,524.1495089324666,1.4029037637667099,0,4,PF,7401.464207564641
6059.608355830565,628.2982949575629,2.7348629693785442,0,2,PF,11340.530409734281
7883.137241315801,619.151721154418,9.126767516434537,0,3,PF,14436.60951881917
1000.0,850.0,10.482754077177301,0,4,PF,24718.797015224733
3406.2094890590465,693.2959825360696,1.3931490422755517,0,4,PF,18725.73767371819
6154.14425436108,512.2382499245763,3.9988828883301784,1,3,PF,28796.439680966832
4593.909227914015,593.5225995829057,1.0690187086828233,0,5,PF,21153.75357074495
5742.291746742618,752.1383295429398,0.5372510663319602,1,3,PF,1000.0
3792.029626568359,850.0,12.102368874451594,0,2,PF,30171.931391970364
5173.1795749458,491.40166877620413,8.588109391173631,0,1,PF,2197.088240856021
4688.645529215841,462.0075614860955,7.136308951975792,0,4,PF,26071.71266210817
7335.564123319615,837.0965175371782,0.24997762539450644,0,2,PF,20509.65347666783
5508.841686602426,688.9614177370904,9.280811364606516,0,4,PF,30594.397138504362
5675.2053241504045,563.1707268123633,2.881659295209507,1,5,PF,6945.235073704984
4176.246067755065,703.4629086122435,2.0957550967752123,0,1,PF,28720.90145534397
4024.7875518550127,386.42522609831224,3.953539425761557,1,2,PF,14436.88489231052
4134.883624360758,650.337550659716,0.47899433093989274,0,2,PF,17407.287468572016
5788.904284756593,682.7821172843085,7.066201815154283,0,2,PF,9083.43577216411
4158.031038359474,742.427013953783,4.366576211608102,0,1,PF,40082.15461823941
5579.549713792826,548.6104047707462,1.0326005530273132,0,2,PF,13446.557296449559
9150.801597290878,658.5687161403359,1.0427047001080516,1,2,PF,27467.00308613071
6742.249406863384,557.4575373940413,1.0182284525958716,0,7,PF,20135.074315317266
4347.952935664318,675.5383755674317,0.29345764110159756,0,2,PF,59191.694755769495
7402.427844327889,560.4653677636976,4.431214243490142,0,3,PJ,39321.966940969185
4183.849253956897,609.1899160839779,9.17379972422134,0,1,PF,15984.69517271332
1000.0,550.4184605209771,0.08826558707916064,0,4,PF,22330.077446422027
2983.827378165192,715.1136241823657,0.2512305037537511,0,2,PF,26924.42905268767
1258.4161579482889,735.8451116656665,4.25216708356428,0,3,PJ,32772.03155820756
4296.973031917382,626.5379430042586,8.560002989082546,0,5,PJ,33082.78175831777
5036.836758379103,653.8237994960028,1.9781102311442498,0,3,PF,28310.03193192737
8352.874624550564,505.1408585366456,2.1509492969092534,0,3,PF,26692.525259792288
5653.854747528325,620.0323351993213,4.535992180495252,0,3,PF,25156.215692568647
4561.798942382272,644.9795382958255,1.6024927143376468,0,4,PF,16022.279571710627
6658.811162366978,850.0,0.13484388158165903,0,6,PF,16504.576619614054
1000.0,538.8032974225837,6.644440787386447,0,5,PJ,34755.66040826819
5471.229116217132,796.4177238752437,4.912819288731211,0,1,PF,31030.94955147742
6541.730387773934,749.6858773465808,4.34651093699433,0,4,PF,42161.75052667563
2042.8275084403167,678.0636404490136,6.767860683394994,0,1,PF,18854.389643888997
7287.508086413858,825.8620484195134,5.623203092174411,0,3,PF,28481.80948838435
5676.992814988828,687.2105472606863,1.152615996404674,0,4,PF,12008.090331008854
4169.424172198397,688.9159195667929,2.173036073534379,1,4,PF,18408.239605292547
6265.563732212569,644.6879346982455,0.6740046574753866,0,5,PF,31164.578843294512
9541.38571560879,772.3568882418627,0.695488642223212,0,3,PF,14354.255058987004
5363.73251011699,759.6469233810884,5.638080505933257,0,1,PF,35320.80067389567
5496.441172600672,587.4322712503788,9.780816410573525,0,1,PF,17262.03246112335
4081.2782009195116,518.0752805401232,16.448179480354014,0,4,PF,24263.077004414376
3300.3112610704165,629.7019362604343,4.948974860103847,0,5,PF,29507.98361201387
6660.671633088491,569.9961435602354,1.0173255125667338,0,2,PF,24533.752916780104
3287.8323481822654,643.6475425384644,0.5582923389996878,0,4,PF,35364.40390402179
5143.132474438785,773.7438134684139,8.379250179324124,0,6,PJ,46497.71239369434
4044.6851064697667,604.269834491321,4.322720857910577,0,3,PJ,30901.327941675117
5957.959651492783,645.7176618688425,4.815405385879955,0,3,PF,1000.0
5667.324210573896,655.8022734808395,7.603978863268138,0,3,PF,36672.57117228181
7075.079888515798,734.8430882205284,6.0747850140101125,0,2,PF,16698.848537739163
3979.967202290506,425.31106660153944,8.992659336853519,0,4,PJ,41401.96485097309
4460.250129413257,589.3299705234704,0.289278666399649,1,2,PF,20650.952073828204
3042.4725684353853,671.1283692279472,6.8821288164795185,0,1,PF,18087.517883269466
4111.413479847777,770.0078956426861,9.51410627549352,0,2,PF,34248.5869461109
5754.600986089705,600.8097552493795,1.685307348132644,0,2,PF,28747.59628620409
6513.977233290703,462.3447293958126,5.114472238721316,1,4,PF,24787.622548258754
3155.6693516447494,711.9711445966136,1.885569619133633,0,4,PF,5018.735601639957
6739.21184021132,586.4637611174371,15.846985023009577,0,3,PF,30755.744454480715
7711.275717609902,531.0333340909639,0.16997453414243371,0,4,PJ,25364.759406645848
5826.869806447402,587.5654610286776,4.335037301664972,0,4,PF,15366.176609402477
8753.591625116132,631.5474642344151,0.9106291620431997,1,1,PJ,29224.46543683325
3452.421601792854,589.5255335461787,6.227798463062179,0,5,PF,38411.28426522846
2510.690593377166,429.4433942900931,0.9672580337277714,0,4,PF,21611.703315446855
1442.5595021914428,739.7066196887132,1.3419028332078364,1,1,PJ,25625.00794129672
7992.088622978366,777.4875041278722,3.4097585324907627,0,5,PJ,50422.89160101309
6308.731312708115,715.1521991339506,12.315820702687368,0,4,PF,22088.17230357095
4888.83065817909,536.2314329575183,1.1894739145394322,0,1,PF,4470.546813886964
5559.93725263964,629.8508466052482,0.778826703309313,0,2,PF,5676.767028800281
2749.021905403247,649.3478684770542,7.114311083631174,0,4,PF,24726.79835623986
9891.503959233652,709.879438956191,3.4719350675156346,0,2,PF,42236.55786886488
5258.442363950455,716.8340488718081,12.139897681780024,0,6,PF,40097.09495991648
5218.789589209786,576.5826201221504,0.7927198310638528,0,4,PF,15783.382833075246
6451.533247797384,658.199555641356,5.19127347282727,1,6,PF,38931.77604949021
5962.018463473427,695.7280404615241,1.3255546154023112,0,4,PF,47170.16316440627
5447.768048558262,795.5822322146767,0.8525208616449735,1,4,PF,27776.95578813347
3419.0510891093763,720.4506539824723,5.751045226909061,0,2,PF,36758.005692125684
5942.936714271991,728.9056687375519,4.5031281133883185,0,1,PF,33723.1080355225
8764.048992950067,658.3826627929361,7.028965323619332,1,3,PF,24660.801589268376
7690.840092309955,791.0459145203504,1.851425549203286,0,2,PF,22216.167652539123
8186.373253278794,690.9762795959498,2.970779434447734,0,4,PF,14929.446233466733
3977.56864713763,563.891208982643,2.5999346057208177,0,5,PF,18899.495921105237
3020.7903594828385,790.3369970125191,20.703868727959165,0,1,PF,23007.904739469217
4748.426159800703,719.7903272539028,1.7283144046938888,0,5,PF,23840.051952081914
5111.449824577389,605.6955978871517,1.7464913668912496,1,3,PF,17358.340803363826
7188.383036941897,602.0507032600757,2.189023779797281,0,3,PF,4261.148310417349
1615.070740570361,679.6575545140762,4.157382682724594,0,5,PF,28647.25662864739
8059.100638921227,696.3184795267584,1.4539193520438396,0,1,PJ,46387.773459822354
4683.984202842021,669.7292265631206,12.342604583586724,0,3,PF,30269.06747271021
4146.23786010516,681.1308673442885,1.5440897817890549,0,1,PJ,18803.102517076448
2975.791249479665,819.995737457638,11.30797067863334,0,2,PF,27445.51430097608
1690.2866562684612,757.1543152234885,0.5461458554704888,0,3,PF,18905.671022534574
6646.341167923829,669.0635591265025,5.3437536185955885,0,1,PF,30615.353104234866
5146.635934376808,744.1310580767483,11.875000411167527,1,1,PF,36479.576710918525
2420.078200517892,546.747609647246,0.9241200570057446,0,4,PJ,27175.375339864713
2409.842455872768,689.7927049946809,17.261447181381307,0,5,PF,28089.140464405635
4328.430601419744,830.930634973311,3.0154663210966595,0,5,PF,18109.70067474134
8338.043050578786,628.1954104607626,14.567546654622102,0,2,PF,41392.39471313779
4480.817297272791,565.2366071380915,5.647729852201779,0,2,PF,29178.852181467373
1993.7140937637878,584.7911111406939,1.7947223716893297,1,3,PF,15024.634723651172
4508.513871828111,541.0366962657612,1.0431378793646342,0,5,PF,13045.042526968025
4454.552860504659,571.5238091872296,1.8101250518858567,1,6,PJ,23184.29469974352
1000.0,612.9491901409971,0.4881601169356458,0,3,PF,1000.0
4891.410266964375,509.4432980821358,0.7766533490445192,1,1,PF,7896.383980377685
4538.130939582644,651.5618333949603,0.5527611819946485,0,2,PF,28679.75141859614
6392.412729626836,740.2277173786647,2.749075863958956,1,2,PF,25319.083490262474
8697.91218989069,559.2243819853079,7.937853174723499,0,2,PF,31720.721933547204
7253.130059095514,801.928392364177,0.7621648459481406,0,2,PJ,52724.60892690034
4462.222618890339,701.0792088527595,0.6981522458447776,1,2,PF,20037.947014715093
2786.9481825166595,753.0580585624057,5.156108794468862,0,3,PF,16160.241394787303
10146.71960649972,584.2165446147862,1.0981423196946427,0,4,PJ,35846.067851679676
5118.436868028976,735.4525227066615,0.5135426104560245,0,3,PF,22106.860609138428
5027.858583825892,540.8066099604687,0.9126993723510874,1,2,PF,11937.576609299209
4951.749825779993,739.0247500836508,12.867469523768364,0,2,PF,36405.38588727683
5396.1695215357095,667.1839339793531,8.615028209282702,0,5,PJ,42870.003629778534
4711.279176152115,705.3251219984784,2.185278609600971,0,3,PF,20718.328472473884
3852.6759862395274,532.4405394375149,5.33296366042089,0,2,PF,17818.94453831625
3906.2821175192157,560.4930157723395,3.8531190485584825,1,1,PF,21597.343750447446
4934.493459568003,709.7228218253384,5.652438732231034,0,5,PF,37497.40592418562
3913.1504577324704,555.1651995775799,5.739083344354255,0,2,PF,2655.384518905641
3574.3084346456712,696.3206292099123,4.9541826635734845,1,2,PF,14963.156520172977
5212.860455383794,513.2862193539754,1.5469218208957862,0,5,PF,25591.744654813574
4490.04556515829,734.8174212666668,0.1989377568452158,0,2,PJ,37710.113813336764
8007.985977165377,526.7476685231491,3.0400499620703285,0,3,PF,29257.92770992701
1000.0,705.2299937679524,11.080839177282746,0,1,PF,22190.376038517214
7183.013703844923,712.5630933646,4.214007935006194,0,1,PF,24531.79612121977
7492.170384995258,580.3228181570425,8.930608209483182,0,1,PF,19473.852193151604
1000.0,708.2026567084727,23.912128759787826,0,4,PJ,42839.44138446481
4314.624811839302,676.0442263333556,0.8933384264307671,0,6,PF,33702.825861991
4257.118268008417,596.1158143807262,5.884669028259934,0,3,PF,29660.052008248353
2184.9766105643575,549.1445315923792,5.608794180804345,0,1,PF,25277.839010176052
3444.3666248182494,453.7374308327421,19.548989254179048,0,1,PF,12684.280031314658
2778.8483090683426,684.9650047299693,21.20289021321806,0,1,PF,18976.43396567758
8504.540886847246,493.5197228637945,5.802629078183482,0,1,PF,38688.07579404263
6871.356786294922,659.5344199441308,1.39602249078049,0,1,PF,28545.18451236726
7543.110189988318,623.655178391775,8.011215241543878,0,3,PF,30340.368257812184
6443.34412808647,717.9142775438196,0.5660066186709765,0,5,PF,26053.19636020057
2741.8964575655414,619.7954500510136,7.586557253056694,0,7,PF,37928.81394516595
3950.9594674404525,617.0552213652909,12.050635718165953,0,1,PF,4963.284627169687
5978.749122455836,723.1870704288295,2.413081334201814,0,4,PF,30310.460556459413
2555.7443822161094,683.5058029084117,4.979853812843907,0,2,PF,19114.560555974454
6425.996860344776,681.6155957182779,2.8118467834903518,1,2,PF,8327.511269715527
4519.34920368373,696.9267589808526,2.87917732412566,1,4,PF,35871.34886045627
4250.358384900805,496.4427876792894,1.858006731766436,0,1,PF,1000.0
6421.919936406983,725.6788679986983,7.180146887064508,0,3,PF,29809.242157844765
5888.526622972079,711.2468794013603,13.758174116340875,0,1,PF,32781.323948605685
4278.06766836184,548.3316871423502,14.130020004597473,0,3,PF,15423.361646113564
7318.659606728496,625.5919526325798,0.960534092700986,0,6,PF,33064.508354818114
2837.8733448002054,646.0692712372369,10.386964194788252,0,3,PJ,30275.039703008108
6231.871213888528,636.5503215598268,6.686215277675606,0,5,PF,39106.691203654176
6186.202515936768,683.3859966568534,1.457362238886478,0,2,PF,60183.115139040805
4380.90712137202,793.1366781831184,0.3482758801762422,0,1,PF,25052.56142102775
5652.266044484236,758.1766727672829,1.5598551563164251,0,4,PF,32935.459242889265
2497.7728472293943,518.7780806568594,12.16393797871606,0,7,PF,15436.086401326122
6848.054038413802,712.2069990306048,5.014402010278992,0,2,PF,29702.493766952237
4630.195727114022,782.893331953541,6.383697167758628,0,4,PF,23078.91750524182
3954.553958961921,688.6808520689202,1.4863215194438417,0,4,PF,31008.95436110634
7098.018451673779,759.0980425185967,6.353914505692121,0,1,PF,13600.268819009309
3591.3126189144814,850.0,0.14262244397212923,0,5,PF,14063.115047536128
